gene_symbol,chronos_score,category,phylostrata,network_degree,median_tpm,n_go_terms
TMPRSS15,0.1236109356939741,Other,3,95,1.0765591837398567,28
TMPRSS2,0.0069360944586029,Other,3,82,17.410263827690912,30
TMPRSS3,0.0150946176276846,Other,3,86,30.15907510203969,31
TMPRSS4,0.0753421312713043,Other,3,25,10.385301923442125,32
TMPRSS5,0.0469806475900379,Other,3,54,16.98509618335818,38
TMPRSS6,-0.0232017937763878,Other,3,99,10.43040479018489,35
TMPRSS7,0.0226297635174877,Other,3,18,21.44023685632177,27
TMPRSS9,-0.0345168804584504,Other,3,83,10.76657009070958,46
TMSB10,-0.4430286099308204,Other,3,29,8.653877627496557,18
TMSB15A,-0.0899112758626984,Other,3,53,9.660590901556406,25
TMSB4X,-0.1756205828704437,Other,3,99,7.5208811049261,43
TMSB4Y,0.3578628011128573,Other,3,34,12.823557807632628,33
TMT1A,-0.2510260335195711,Other,3,15,7.495553786730039,39
TMT1B,-0.1284211479058356,Other,3,66,13.542931557509664,30
TMTC1,0.0543544904848484,Other,3,48,3.966992697551024,39
TMTC2,0.0152873436776378,Other,3,31,37.82454551060591,35
TMTC3,-0.0135464537887211,Other,3,33,19.4091336001826,29
TMTC4,0.0568074093961838,Other,3,15,35.47493789335448,31
TMUB1,0.0850407472613747,Other,3,77,7.196639364715219,26
TMUB2,-0.1061547114327713,Other,3,20,7.624137816972643,24
TMX1,-0.2361829100658534,Other,3,51,1.7696424711528993,35
TMX2,-0.4173716497415481,Other,3,34,21.516427428051145,33
TMX3,0.1409528412899108,Other,3,45,11.863920941592248,29
TMX4,0.1035696393938439,Other,3,38,8.976472108113224,24
TNC,-0.0113285310930822,Other,3,69,2.961619197043376,32
TNF,-0.0728911005893707,Other,3,33,17.747801394662076,30
TNFAIP1,-0.0068946337496407,Other,3,93,9.737731288036573,31
TNFAIP2,0.055972019090864,Other,3,84,9.636527727548158,39
TNFAIP3,0.0465676985256246,Other,3,68,51.3228873626267,23
TNFAIP6,0.0001979385369684,Other,3,93,4.237162982046599,32
TNFAIP8,0.0143383035268573,Other,3,42,7.811972046964512,33
TNFAIP8L1,-0.040605765830809,Other,3,11,10.646350491000405,25
TNFAIP8L2,-0.2116452110125203,Other,3,66,3.380308139061809,29
TNFAIP8L3,-0.0339450846152032,Other,3,48,438.7202107658584,21
TNFRSF10A,0.0494253294010782,Other,3,29,10.733201898844923,31
TNFRSF10B,0.1751507148056494,Other,3,80,2.408812038776861,38
TNFRSF10C,0.0419440982074156,Other,3,37,23.97872902452969,36
TNFRSF10D,0.0292188201274455,Other,3,29,1.4263787142358892,29
TNFRSF11A,0.0585508212683521,Other,3,52,70.66563934607085,18
TNFRSF11B,0.1242398455209114,Other,3,15,14.20385041533587,34
TNFRSF12A,-0.1759780870371401,Other,3,48,9.29094260940622,25
TNFRSF13B,-0.0496426096004415,Other,3,35,75.54114436824709,36
TNFRSF13C,0.0437878309774596,Other,3,53,51.09035811197431,24
TNFRSF14,0.0015850755359761,Other,3,87,5.480834104339278,25
TNFRSF17,-0.046752835751259,Other,3,12,27.754624495176333,29
TNFRSF18,-0.0048273234578868,Other,3,68,42.46094873946238,32
TNFRSF19,0.0761506373444266,Other,3,63,23.7035942579061,30
TNFRSF1A,0.1347987419654919,Other,3,30,27.29777803152273,29
TNFRSF1B,-0.0424814416583816,Other,3,34,38.96651336418174,29
TNFRSF21,0.1225858856504839,Other,3,69,2.800942879960016,20
TNFRSF25,0.0631306336763893,Other,3,10,5.269653370520665,26
TNFRSF4,-0.0204104598314689,Other,3,73,21.147056636687136,17
TNFRSF6B,0.075075207993477,Other,3,72,1.5908256964439476,32
TNFRSF8,-0.2472593430979281,Other,3,45,4.075305765884325,39
TNFRSF9,-0.0439077534404309,Other,3,63,11.223935136424728,37
TNFSF10,0.0220862175131903,Other,3,74,61.29622624144713,33
TNFSF11,0.0738875879678625,Other,3,15,7.54251881396909,34
TNFSF12,-0.0438246861999374,Other,3,26,1.6989038493865347,39
TNFSF13,-0.0280976583936739,Other,3,37,4.917529752762429,25
TNFSF13B,-0.0193875437158253,Other,3,80,205.3566216948209,28
TNFSF14,-0.0312843330085821,Other,3,81,119.4015677609198,22
TNFSF15,0.0251247721001431,Other,3,17,3.1108665038880656,35
TNFSF18,0.1554160992959041,Other,3,33,47.55028402650456,25
TNFSF4,0.0181366326896709,Other,3,26,7.855319649556328,24
TNFSF8,0.0390117573127911,Other,3,71,16.968528055136908,28
TNFSF9,-0.0090625536873081,Other,3,39,29.44760576288416,31
TNIK,0.0076898200482107,Other,3,70,4.966017007332988,38
TNIP1,-0.0141475956722167,Other,3,41,2.982147478262185,28
TNIP2,0.1360047817226578,Other,3,77,23.1001446141741,29
TNIP3,-0.0475888230066217,Other,3,97,20.6378869789865,37
TNK1,0.0133025892715879,Other,3,47,31.415559684109507,37
TNK2,0.0582607113676848,Other,3,85,4.220430094944292,28
TNKS,-0.0247524657600194,Other,3,58,27.26322071707524,32
TNKS1BP1,-0.0483462817416748,Other,3,97,16.111777227654198,34
TNKS2,0.0247407205771717,Other,3,16,52.49494044560827,29
TNMD,0.0937192464920113,Other,3,88,8.829422860797264,30
TNN,-0.0688698108691824,Other,3,79,31.60303134147569,38
TNNC1,-0.0354025693265456,Other,3,49,6.234771924450573,23
TNNC2,-0.0480555326073394,Other,3,66,5.022262915758244,28
TNNI1,-0.0581246621150634,Other,3,56,6.097204955318728,33
TNNI2,0.0757629098327733,Other,3,71,24.00888366543997,28
TNNI3,-0.0788547878742772,Other,3,56,4.984845017664853,25
TNNI3K,0.0011286526249552,Other,3,42,5.626530003754168,33
TNNT1,-0.0004669391857207,Other,3,75,10.839888503726137,32
TNNT2,-0.3877908105890473,Other,3,71,11.039075225195452,33
TNNT3,0.136536354707821,Other,3,57,1.9639785980722175,34
TNP1,-0.0113638913650303,Other,3,82,17.75792179966859,27
TNP2,-0.0545730957720646,Other,3,28,13.092308568006704,31
TNPO1,-0.3460036835160426,Other,3,25,5.608129569195262,38
TNPO2,-0.0578495777726982,Other,3,46,21.051344441544703,28
TNPO3,-1.3626678440040232,Other,3,51,69.98602848754527,32
TNR,0.1535917680627384,Other,3,11,10.100937943203387,30
TNRC18,-0.0858233455067134,Other,3,75,14.755493883648834,29
TNRC6A,-0.0649084822486139,Other,3,91,0.9185271253867556,34
TNRC6B,-0.0711946014633621,Other,3,62,7.389762748174101,43
TNRC6C,-0.072671878739761,Other,3,37,5.5130893953156,31
TNS1,0.0632222855234325,Other,3,53,6.332286988821918,34
TNS2,-0.2473167312611492,Other,3,13,3.1132091823814823,29
TNS3,-0.2742485712618039,Other,3,41,7.509792231281389,32
TNS4,0.0608253003434949,Other,3,22,86.16459542923,30
TNXB,-0.1905058423974621,Other,3,19,4.70031992193113,22
TOB1,-0.0969907402768491,Other,3,15,5.627488931367593,27
TOB2,0.1441197298375429,Other,3,17,1.46122330029587,29
TOE1,-0.6573235126688608,Other,3,11,10.666777604954865,31
TOGARAM1,0.0605701504270903,Other,3,16,2.4309015980221,25
TOGARAM2,0.0200590523020896,Other,3,78,8.049160143876913,36
TOLLIP,0.0842087138030288,Other,3,58,16.095186818301812,24
TOM1,-0.0537794674048425,Other,3,39,64.54282430021352,29
TOM1L1,-0.0436112691321329,Other,3,16,6.5949364821181735,30
TOM1L2,0.1180233578495346,Other,3,57,5.545561837278751,30
TOMM20,-0.8165194722226897,Other,3,61,7.146037791085136,25
TOMM20L,-0.1084596526878112,Other,3,88,18.079737637777622,28
TOMM22,-1.2376083860095788,Other,3,14,28.66701213085687,37
TOMM34,0.1164406603216493,Other,3,99,2.8651249470509503,35
TOMM40,-1.566117649328963,Other,3,12,10.726865097007147,36
TOMM40L,-0.0721701694529042,Other,3,69,7.228810119943024,43
TOMM5,-0.0711684295528353,Other,3,17,11.775237511642327,24
TOMM6,-0.1584149542363472,Other,3,40,1.5906950555487025,23
TOMM7,-0.1027787353936515,Other,3,78,350.7917588151301,27
TOMM70,-0.300389965698338,Other,3,21,3.753612496338876,26
TONSL,-1.8119689307074025,Other,3,49,9.174874524265029,33
TOP1,-0.8489338170556693,Other,3,93,8.083738251604146,17
TOP1MT,-0.108221871519294,Other,3,24,10.16585817325965,40
TOP2A,-2.4773158450607813,Other,3,90,52.32668394765061,29
TOP2B,-0.0077248302667554,Other,3,89,8.054869432752636,30
TOP3A,-1.210500205488831,Other,3,92,15.279759615932296,37
TOP3B,-0.1674235391383215,Other,3,13,3.247055128616774,29
TOP6BL,-0.0549988041539555,Other,3,97,32.48559170682893,30
TOPAZ1,0.0248869300410354,Other,3,77,8.476597701915983,36
TOPBP1,-1.156311665615268,Other,3,47,17.625995815617443,30
TOPORS,0.0421877462793315,Other,3,63,17.19491709429473,33
TOR1A,-0.0419462298908977,Other,3,48,3.962326496443669,28
TOR1AIP1,-0.0511729997972867,Other,3,83,3.1006054242428087,22
TOR1AIP2,-0.16285444119648,Other,3,17,23.985035694012097,34
TOR1B,-0.0467801280203236,Other,3,92,3.944203142605793,28
TOR2A,-0.3697104352714829,Other,3,77,0.8740793912747895,30
TOR3A,-0.0551614656185709,Other,3,67,5.048666791754488,32
TOR4A,-0.0662276691806809,Other,3,53,13.178314864434194,28
TOX,-0.0255223009030445,Other,3,68,38.7885885736474,28
TOX2,0.0122311363283627,Other,3,97,11.93359597274032,38
TOX3,0.0142556535380893,Other,3,13,47.45676160397192,28
TOX4,-0.394482706595559,Other,3,80,3.961160644980824,33
TP53,0.373501755858498,Other,3,552,0.4625268963258975,99
TP53AIP1,0.0399924895408054,Other,3,637,12.783877069022305,70
TP53BP1,-0.0644657935798705,Other,3,439,1.9627402679133212,63
TP53BP2,-0.0962943610788248,Other,3,587,19.289253710441724,94
TP53I11,-0.0580795110254948,Other,3,508,5.931004568751322,89
TP53I13,-0.1139799274545772,Other,3,651,6.138928497677124,79
TP53I3,-0.2318864388580846,Other,3,458,70.55710747926145,75
TP53INP1,0.0144750234014865,Other,3,635,2.486792512983496,90
TP53INP2,0.0103025024911144,Other,3,530,3.785508340501939,88
TP53RK,-0.7490975010864226,Other,3,584,14.184998286650146,80
TP53TG5,0.0195309963474557,Other,3,418,3.764325950115627,95
TP63,-0.0711079208351003,Other,3,47,0.7556183882092025,26
TP73,-0.0691632884159053,Other,3,36,25.04782817396733,28
TPBG,0.0519518356531526,Other,3,53,4.815953810368176,31
TPBGL,-0.110174910871094,Other,3,41,8.607923180777243,33
TPCN1,0.0321756057388408,Other,3,74,15.393619407068662,45
TPCN2,-0.0622698414625252,Other,3,62,11.564701204059723,37
TPD52,0.1121637357015468,Other,3,45,48.97791305179561,28
TPD52L1,-0.0079741161420723,Other,3,52,28.199219036508826,26
TPD52L2,-0.0942446756078065,Other,3,54,13.13268599307365,33
TPD52L3,-0.0031424028416652,Other,3,54,34.41909389823199,33
TPGS1,-0.1588241871219588,Other,3,98,1.530295776492249,40
TPGS2,0.0150226024634341,Other,3,62,3.5619253032777465,25
TPH1,-0.0529307170698004,Other,3,47,3.167871187125872,29
TPH2,-0.2046903349140383,Other,3,82,13.805515720442727,39
TPI1,-1.0037769363502458,Other,3,59,36.9777026826593,28
TPK1,-0.1446887624204413,Other,3,99,3.6678978823449166,35
TPM1,-0.070297690077498,Other,3,11,3.4156142939062124,35
TPM2,-0.2431299456994534,Other,3,66,40.19144330313159,24
TPM3,-0.1059168024736795,Other,3,52,9.193574022398243,25
TPM4,-0.3060987372157596,Other,3,34,20.64897214995574,26
TPMT,-0.0378774683065097,Other,3,45,16.397691715642676,40
TPO,0.0088886323794078,Other,3,85,9.142854268200267,32
TPP1,0.0691127492637388,Other,3,99,34.114325302065595,22
TPP2,-0.0571951732173622,Other,3,12,49.9390623197792,30
TPPP,-0.0539008826462169,Other,3,20,16.370704477267395,26
TPPP2,0.0808901284468061,Other,3,22,4.386213199039376,39
TPPP3,-0.035742863795829,Other,3,46,13.379642036312587,31
TPR,-1.033960998390606,Other,3,62,9.52861306133209,35
TPRA1,-0.0788771803530369,Other,3,62,14.17901016266948,37
TPRG1,0.0333394232468569,Other,3,49,6.198818314496785,25
TPRG1L,-0.0774898889848437,Other,3,40,33.5161804824878,26
TPRKB,-0.4657965937950935,Other,3,58,11.607356258921376,23
TPRN,0.0220848027063933,Other,3,34,28.157627328433996,31
TPRX1,0.0800291840196407,Other,3,19,11.806005063859354,30
TPSAB1,-0.1346547377505174,Other,3,42,2.140086139668523,36
TPSD1,0.0909974181764186,Other,3,49,2.3013830769252346,45
TPSG1,0.0055533435070099,Other,3,10,40.76787277611965,33
TPST1,-0.0704444191349378,Other,3,40,3.389368306266126,29
TPST2,0.0215306822816284,Other,3,88,5.610373667611196,33
TPT1,-1.0375793639380668,Other,3,73,2.8704735627640434,28
TPTE2,-0.1782383974074183,Other,3,86,2.161098118615793,29
TPX2,-1.3617176819038015,Other,3,79,13.62259169553474,40
TRA2A,-0.0551981135997494,Other,6,40,10.257640160081715,35
TRA2B,-0.5938774831689668,Other,6,19,11.204918877501385,32
TRABD,-0.0410758928878618,Other,6,81,3.0585507974229573,39
TRABD2A,0.0233882045886596,Other,6,51,2.1071840622192304,32
TRABD2B,-0.0910045196864018,Other,6,28,69.7262655609514,32
TRADD,-0.0063420371609801,Other,6,80,8.431444252976974,35
TRAF1,0.0889920839074864,Other,6,78,247.5698535654661,37
TRAF2,-0.3646339697758549,Other,6,99,3.591271201882265,21
TRAF3,-0.0266931539561102,Other,6,99,8.007431395374487,21
TRAF3IP1,0.0535000260928656,Other,6,74,79.63423988551999,36
TRAF3IP2,0.0493486101676848,Other,6,44,21.244998797424486,32
TRAF3IP3,-0.0012994952038973,Other,6,85,39.91906790667512,20
TRAF4,-0.1756321232878545,Other,6,49,1.0857058905842878,40
TRAF5,0.0491574218401431,Other,6,57,20.698756799379996,30
TRAF6,-0.0892953415487074,Other,6,36,48.69391159098296,30
TRAF7,-0.1490896749584004,Other,6,52,10.933785189142643,28
TRAFD1,0.0524083063433739,Other,6,57,9.320654956181247,45
TRAIP,-0.7890633983150988,Other,6,74,4.5693928347253,24
TRAK1,-0.0981302867427492,Other,6,19,6.198357874584191,27
TRAK2,0.0284355672619481,Other,6,88,57.069254015628985,19
TRAM1,0.0677833485748085,Other,6,74,41.91068176914675,16
TRAM1L1,-0.0561430986872987,Other,6,98,23.52347104375597,42
TRAM2,-0.0441156554118547,Other,6,81,7.787315544405031,30
TRANK1,-0.0633706228039275,Other,6,77,9.002262244563628,35
TRAP1,-0.0043931284577326,Other,6,88,13.494513812295276,27
TRAPPC1,-1.2710439162181617,Other,6,54,11.15196199793846,27
TRAPPC10,0.0208797822425266,Other,6,55,15.99862556853805,34
TRAPPC11,-0.9498645892498732,Other,6,46,28.30987614490827,31
TRAPPC12,0.0079098408662776,Other,6,26,13.869934226297474,27
TRAPPC13,-0.1831250800421386,Other,6,27,27.34828550293249,40
TRAPPC14,-0.0982842648912434,Other,6,24,6.105242123301256,29
TRAPPC2,0.1149543219631267,Other,6,54,12.672284991783842,29
TRAPPC2L,-0.2617126583549097,Other,6,47,14.280601554193517,30
TRAPPC3,-1.6707759150660972,Other,6,99,24.605639777365138,34
TRAPPC3L,0.1102483617080328,Other,6,84,14.434126283646576,31
TRAPPC4,-1.017205722749995,Other,6,30,5.797906889548019,25
TRAPPC5,-0.8019539882764829,Other,6,93,3.3246669081560127,39
TRAPPC6A,-0.1988369132068225,Other,6,98,12.131932455291013,25
TRAPPC6B,-0.1005391642272986,Other,6,93,18.98919198250014,27
TRAPPC8,-1.4140550232213065,Other,6,96,7.267240497930868,34
TRAPPC9,-0.1307117316851103,Other,6,20,29.231133589965985,22
TRARG1,0.0582006611938564,Other,6,70,40.0174508942821,29
TRAT1,0.1566790981844191,Other,6,79,7.609202357522377,33
TRDMT1,0.0474580235051425,Other,6,51,35.62561057923161,25
TRDN,0.1069144393678917,Other,6,72,78.02836945772597,29
TREH,-0.1031478195211559,Other,6,91,6.878636987092196,24
TREM1,-0.0069296130484396,Other,6,18,7.636449482986928,43
TREM2,0.0219187522842864,Other,6,93,11.524466935616392,38
TREML1,-0.0323850405577584,Other,6,70,12.966998948988016,37
TREML2,-0.1732539634715266,Other,6,42,12.376774441826605,28
TREML4,0.0542494637925365,Other,6,93,8.765664623889007,32
TRERF1,-0.0975109125361413,Other,6,35,11.356107583155945,31
TREX1,-0.0828935492174712,Other,6,15,22.434245864203252,20
TREX2,0.0080940234376363,Other,6,89,6.170663518889276,38
TRH,0.1030752122703898,Other,6,68,33.52335805394092,22
TRHDE,-0.0248784616669617,Other,6,52,5.024972864912748,22
TRHR,0.2410919111344026,Other,6,80,19.32417654030411,36
TRIAP1,-1.382326346732027,Other,6,28,10.249830555294988,23
TRIB1,-0.0524699722791972,Other,6,78,4.884925163706142,36
TRIB2,-0.0128332153655111,Other,6,99,12.384598439247291,29
TRIB3,0.0833083446281916,Other,6,67,3.189169520636986,33
TRIL,0.0428855339992718,Other,6,29,3.0582122076260423,24
TRIM10,-0.0862253387888388,Other,6,46,4.61439536069436,30
TRIM11,-0.0278137863704181,Other,6,80,5.346567152818479,33
TRIM13,0.0288885290362256,Other,6,47,7.43315337357921,42
TRIM14,-0.104914545242832,Other,6,18,84.09572547428637,25
TRIM15,0.0152531504925794,Other,6,73,3.71431921306062,31
TRIM16,-0.0212684083784436,Other,6,86,16.95180862153781,27
TRIM17,-0.1590480659325273,Other,6,24,28.81043268483248,24
TRIM2,0.0810459803008987,Other,6,60,9.325374290582486,39
TRIM21,0.0133464871810454,Other,6,27,40.27199674104307,20
TRIM22,0.0437653420940843,Other,6,45,6.345473011080605,30
TRIM23,-0.0377984634763713,Other,6,23,1.5519261632358343,32
TRIM24,0.0614441639239854,Other,6,10,2.8727003720255886,28
TRIM25,-0.0566200106312833,Other,6,16,9.059088240019886,28
TRIM26,0.0180615021478447,Other,6,87,7.523077886005324,27
TRIM27,0.0379910952888975,Other,6,54,12.147984657445429,42
TRIM28,-0.248521368912599,Other,6,21,13.762152315121302,35
TRIM29,0.0357234318554661,Other,6,37,9.017910497931476,36
TRIM3,0.0879605581738938,Other,6,95,0.9481748416947956,27
TRIM31,0.0687278918173044,Other,6,67,5.069105493760143,37
TRIM32,0.0203021470213443,Other,6,85,5.393799929291934,33
TRIM33,-0.0948172832712025,Other,6,55,90.86307737448249,27
TRIM34,0.1286016702828359,Other,6,95,2.6793103343224667,28
TRIM35,0.1151975896880033,Other,6,53,12.787425895483318,38
TRIM36,0.0263998775809099,Other,6,90,2.4369523246272404,29
TRIM37,-0.4026696014106475,Other,6,35,11.773699771616016,33
TRIM38,0.0179602736235464,Other,6,38,8.976893426889434,25
TRIM39,0.027223694358008,Other,6,72,3.817386912783253,31
TRIM4,0.0055133779313475,Other,6,28,32.25986650656136,38
TRIM40,-0.0562253539893199,Other,6,77,1.060003534670245,37
TRIM41,-0.0486020402946098,Other,6,26,8.867691409698837,28
TRIM42,0.0689700348878492,Other,6,59,3.648936417134263,31
TRIM43,-0.3292968244187442,Other,6,11,78.18774145154515,31
TRIM44,0.0758145680630372,Other,6,36,6.362705012078677,37
TRIM45,-0.1795686006756703,Other,6,65,9.96468861915618,29
TRIM46,-0.2511993388968226,Other,6,10,0.948576702740686,25
TRIM47,-0.056172981082679,Other,6,42,7.40019348379716,27
TRIM48,-0.1152680268012548,Other,6,63,5.159505158692802,22
TRIM49B,-0.0435054828143037,Other,6,23,5.617895767910227,26
TRIM49D1,-0.1537477191916456,Other,6,89,44.25924552396259,32
TRIM5,0.0504469299339573,Other,6,69,10.156276368368012,34
TRIM50,-0.1027149624138243,Other,6,88,9.626693724771634,20
TRIM52,-0.0093132821793153,Other,6,35,25.966583312390583,29
TRIM54,-0.1979733322217381,Other,6,44,31.606100261092063,34
TRIM55,0.0126045096512005,Other,6,87,1.131740300483682,30
TRIM56,-0.014381104280945,Other,6,22,8.618829749361051,43
TRIM58,0.0936312525483962,Other,6,61,6.372523162674658,34
TRIM59,0.1053288688567768,Other,6,57,1.0246852418070564,37
TRIM6,0.0673722920316115,Other,6,42,8.182549469513804,25
TRIM60,0.1055358827804686,Other,6,92,10.236269719703571,40
TRIM61,-0.3375678648397694,Other,6,54,12.02153978225904,30
TRIM62,0.0041671970587742,Other,6,42,4.67091572205583,23
TRIM63,0.0880188842185667,Other,6,68,2.148483641484998,36
TRIM64C,0.1066115536928406,Other,6,84,12.644577454674964,27
TRIM65,-0.1194473650866706,Other,6,72,9.67793985187151,31
TRIM66,-0.0192583860108512,Other,6,38,2.467205103550685,25
TRIM67,-0.0069780262939358,Other,6,88,2.624809015893643,28
TRIM68,0.1118922267926923,Other,6,94,5.858870396757342,32
TRIM69,0.0411500468934901,Other,6,52,4.4679298013653606,32
TRIM7,0.0889890493785072,Other,6,69,7.13212245244084,25
TRIM71,-0.0452796537434815,Other,6,43,6.709938679182767,35
TRIM72,-0.1377887440351937,Other,6,65,5.0537811829395,30
TRIM77,0.0025426640100065,Other,6,35,10.76946604099422,26
TRIM8,-0.0345717279512024,Other,6,27,2.9886305831295426,40
TRIM9,-0.2376198304814412,Other,6,55,10.951696952903944,30
TRIML1,0.0988520666579426,Other,6,66,1.2047158268407232,30
TRIML2,0.1120886381795262,Other,6,63,1.2927058955737851,26
TRIO,-0.1096540412168594,Other,6,33,6.483285427505645,30
TRIOBP,-0.0487905017606833,Other,6,61,15.586748982086077,19
TRIP10,-0.0699934256662483,Other,6,87,13.40558498830588,23
TRIP11,-0.0450212472348486,Other,6,30,14.932087186131502,25
TRIP12,-0.2019095592036721,Other,6,73,9.272635245411944,30
TRIP13,-0.3597804387903952,Other,6,95,3.210491389887418,24
TRIP4,-0.1288123461787055,Other,6,60,16.81722416867084,31
TRIP6,-0.2115606771187703,Other,6,72,1.1056575434087774,36
TRIQK,0.1525021465260851,Other,6,22,2.570596211003467,21
TRIR,-0.2211577829293322,Other,6,68,3.85743102734076,28
TRIT1,-0.2814767932008915,Other,6,72,40.539227860606736,22
TRMO,0.0384977944459556,Other,6,32,4.895124669643794,20
TRMT1,-0.1821056213159793,Other,6,76,15.152809489924463,31
TRMT10A,-0.0518224190411055,Other,6,85,10.28685425469777,20
TRMT10B,0.007436317552223,Other,6,22,25.78118164793786,22
TRMT10C,-0.3889879817926086,Other,6,36,90.49656747274142,28
TRMT11,-0.0351771314035492,Other,6,16,5.306056730419665,26
TRMT112,-2.07918515483416,Other,6,86,0.5522591269914384,23
TRMT12,-0.1002812355424805,Other,6,90,1.896296321014146,27
TRMT13,0.0840609102360019,Other,6,35,9.209446477704736,34
TRMT1L,-0.1198236700038936,Other,6,59,37.525712068549446,35
TRMT2A,-0.0705167376371272,Other,6,34,6.520855865952545,35
TRMT2B,0.0697206359674953,Other,6,54,10.8476205788929,47
TRMT44,0.0609711401060683,Other,6,35,91.20789743325128,24
TRMT5,-0.7164342994219112,Other,6,99,11.40218623472733,29
TRMT6,-0.4085165064303661,Other,6,56,646.5469052478778,26
TRMT61A,-0.2905607576635199,Other,6,37,28.100129308482597,32
TRMT61B,-0.1482418837415498,Other,6,88,98.99256947421674,32
TRMT9B,0.1226447363925909,Other,6,67,3.0498911096459187,24
TRMU,-0.0507748025632213,Other,6,11,61.642246601487365,24
TRNAU1AP,-0.3346143212144871,Other,6,17,14.145520576945591,33
TRNP1,-0.2528908843919398,Other,6,34,42.71863533475093,33
TRNT1,-1.561202016191603,Other,6,72,2.74059324498564,32
TRO,0.1404464386757532,Other,6,57,127.97113246046791,27
TROAP,-0.2487250404012799,Other,6,82,8.317304274124236,38
TRPA1,-0.0130744819661717,Other,6,37,8.317802027924406,37
TRPC1,-0.0395764972508675,Other,6,49,22.064146809241223,29
TRPC3,0.0544915606490654,Other,6,95,22.104891812719817,26
TRPC4,0.0393441157390617,Other,6,50,5.595189894330924,28
TRPC4AP,0.0428845339522252,Other,6,45,1.7909241501797486,28
TRPC5,0.0323719265528497,Other,6,95,18.4766176727595,29
TRPC5OS,-0.0494351363008641,Other,6,36,4.808008783477607,32
TRPC6,-0.0045892929226334,Other,6,65,12.575915284128634,40
TRPC7,-0.0805684596299502,Other,6,33,0.7813794045027421,28
TRPM1,-0.0377961287446226,Other,6,36,20.78504477325157,22
TRPM2,-0.0575973218249188,Other,6,23,50.66650278639405,31
TRPM3,0.1101610274375572,Other,6,81,5.067394395228492,34
TRPM4,-0.0698242045328998,Other,6,57,30.00768732632393,29
TRPM5,-0.0704493138521025,Other,6,76,33.89482257147415,28
TRPM6,-0.0315655190187063,Other,6,39,44.50193404582655,21
TRPM7,-0.7269213150150481,Other,6,18,1.808826948227864,19
TRPM8,-0.0601132275694865,Other,6,54,4.521507970444557,30
TRPS1,0.1185171479306478,Other,6,40,1.5981931371801716,32
TRPT1,0.0060018612882084,Other,6,65,71.9236122091004,28
TRPV1,-0.0360889519072374,Other,6,64,54.947714222078375,28
TRPV2,-0.1511847061205254,Other,6,60,9.003484148108665,36
TRPV3,0.0611585196832333,Other,6,48,4.393884163046652,40
TRPV4,-0.1073609296997992,Other,6,79,10.090990589675137,23
TRPV5,0.0469377281311903,Other,6,49,14.55730834742964,29
TRPV6,-0.0063182487921027,Other,6,40,2.352395735827185,33
TRRAP,-1.485546044135704,Other,6,93,1.0514962421495873,34
TRUB1,0.0863553833011531,Other,6,69,33.63704277619567,39
TRUB2,-0.3003513963363758,Other,6,55,57.55375567647268,30
TSACC,-0.2325674213171346,Other,3,84,6.610406504008972,28
TSBP1,0.0647238429975369,Other,3,54,10.370449372099444,29
TSC1,0.0184160252542088,Other,3,59,36.26143820880935,26
TSC2,-0.0932722339051343,Other,3,44,49.60212719242189,26
TSC22D1,0.0203863324346485,Other,3,23,17.456835897707023,40
TSC22D2,-0.4386619439928873,Other,3,68,5.494572614454298,22
TSC22D3,-0.0156827564734692,Other,3,26,1.8459656998728144,35
TSC22D4,-0.0658923584475034,Other,3,99,2.3823943437531088,43
TSEN15,0.025545015025702,Other,3,20,2.20697316403852,33
TSEN2,-0.654403415587654,Other,3,91,2.812265259767788,28
TSEN34,-0.5567313595331026,Other,3,98,2.767809356930993,31
TSEN54,-0.9764739094587648,Other,3,26,16.994400802370848,41
TSFM,-0.4139535544581869,Other,3,20,36.36488417392516,34
TSG101,-1.131260268195481,Other,3,36,101.45699393753486,35
TSGA10,-0.1731519559742328,Other,3,63,18.0862016283177,29
TSGA10IP,-0.1585146993836473,Other,3,18,4.292875314858296,37
TSGA13,0.0040106690364987,Other,3,77,12.312229043504225,25
TSHB,-0.1908739131021203,Other,3,70,16.25908459669242,27
TSHR,0.1287221842938179,Other,3,25,50.80635434191409,24
TSHZ1,0.1237786949768413,Other,3,77,1.377914108733514,36
TSHZ2,0.0491856183605306,Other,3,90,8.25680936985265,28
TSHZ3,0.0418674279111606,Other,3,44,12.571904134705454,24
TSKS,-0.0113601338768641,Other,3,32,20.257635627590307,20
TSKU,-0.02333138270337,Other,3,91,115.95890813689302,24
TSLP,0.0405196067571184,Other,3,32,16.028875203352786,41
TSN,0.0128842410812553,Other,3,55,0.8020486372555047,31
TSNARE1,-0.0659034726970097,Other,3,38,17.430949283838434,35
TSNAX,-0.0273915616940266,Other,3,93,9.312313199079568,26
TSNAXIP1,-0.0624775036971072,Other,3,19,3.847491603458237,38
TSPAN1,-0.1039837291728765,Other,3,38,16.390885647126346,33
TSPAN10,0.3221414681945205,Other,3,41,38.87128885974317,34
TSPAN11,-0.1153786451852979,Other,3,68,3.7128146832179416,28
TSPAN12,0.0959198317727388,Other,3,24,25.985791335053133,31
TSPAN13,0.0779044355748146,Other,3,32,2.880501419312466,37
TSPAN14,-0.0594361637745688,Other,3,11,10.536644879538484,38
TSPAN15,0.0127101752118052,Other,3,48,18.51939653748913,21
TSPAN16,-0.0114797649986974,Other,3,58,4.806160977159401,37
